dataset,image_id,path,reason,detail,source_split
eyeq,20336_left,data/raw/eyeq/images/20336_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20336_left.jpeg,train
eyeq,2034_left,data/raw/eyeq/images/2034_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/2034_left.jpeg,train
eyeq,20342_right,data/raw/eyeq/images/20342_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20342_right.jpeg,train
eyeq,20344_left,data/raw/eyeq/images/20344_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20344_left.jpeg,train
eyeq,20351_left,data/raw/eyeq/images/20351_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20351_left.jpeg,train
eyeq,20353_right,data/raw/eyeq/images/20353_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20353_right.jpeg,train
eyeq,20355_left,data/raw/eyeq/images/20355_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20355_left.jpeg,train
eyeq,20355_right,data/raw/eyeq/images/20355_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20355_right.jpeg,train
eyeq,2036_right,data/raw/eyeq/images/2036_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/2036_right.jpeg,train
eyeq,20361_left,data/raw/eyeq/images/20361_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20361_left.jpeg,train
eyeq,20361_right,data/raw/eyeq/images/20361_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20361_right.jpeg,train
eyeq,20381_left,data/raw/eyeq/images/20381_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20381_left.jpeg,train
eyeq,20381_right,data/raw/eyeq/images/20381_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20381_right.jpeg,train
eyeq,204_left,data/raw/eyeq/images/204_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/204_left.jpeg,train
eyeq,204_right,data/raw/eyeq/images/204_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/204_right.jpeg,train
eyeq,20402_right,data/raw/eyeq/images/20402_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20402_right.jpeg,train
eyeq,20407_left,data/raw/eyeq/images/20407_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20407_left.jpeg,train
eyeq,20407_right,data/raw/eyeq/images/20407_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20407_right.jpeg,train
eyeq,20412_left,data/raw/eyeq/images/20412_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20412_left.jpeg,train
eyeq,20414_right,data/raw/eyeq/images/20414_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20414_right.jpeg,train
eyeq,20420_left,data/raw/eyeq/images/20420_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20420_left.jpeg,train
eyeq,20420_right,data/raw/eyeq/images/20420_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20420_right.jpeg,train
eyeq,20421_left,data/raw/eyeq/images/20421_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20421_left.jpeg,train
eyeq,20423_left,data/raw/eyeq/images/20423_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20423_left.jpeg,train
eyeq,20425_left,data/raw/eyeq/images/20425_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20425_left.jpeg,train
eyeq,20425_right,data/raw/eyeq/images/20425_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20425_right.jpeg,train
eyeq,20428_left,data/raw/eyeq/images/20428_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20428_left.jpeg,train
eyeq,20428_right,data/raw/eyeq/images/20428_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20428_right.jpeg,train
eyeq,20442_left,data/raw/eyeq/images/20442_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20442_left.jpeg,train
eyeq,20442_right,data/raw/eyeq/images/20442_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20442_right.jpeg,train
eyeq,20452_left,data/raw/eyeq/images/20452_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20452_left.jpeg,train
eyeq,20452_right,data/raw/eyeq/images/20452_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20452_right.jpeg,train
eyeq,20461_left,data/raw/eyeq/images/20461_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20461_left.jpeg,train
eyeq,20461_right,data/raw/eyeq/images/20461_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20461_right.jpeg,train
eyeq,20462_left,data/raw/eyeq/images/20462_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20462_left.jpeg,train
eyeq,20464_left,data/raw/eyeq/images/20464_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20464_left.jpeg,train
eyeq,20464_right,data/raw/eyeq/images/20464_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20464_right.jpeg,train
eyeq,20468_left,data/raw/eyeq/images/20468_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20468_left.jpeg,train
eyeq,20468_right,data/raw/eyeq/images/20468_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20468_right.jpeg,train
eyeq,20469_left,data/raw/eyeq/images/20469_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20469_left.jpeg,train
eyeq,20469_right,data/raw/eyeq/images/20469_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20469_right.jpeg,train
eyeq,20472_right,data/raw/eyeq/images/20472_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20472_right.jpeg,train
eyeq,20474_right,data/raw/eyeq/images/20474_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20474_right.jpeg,train
eyeq,20477_left,data/raw/eyeq/images/20477_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20477_left.jpeg,train
eyeq,20483_left,data/raw/eyeq/images/20483_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20483_left.jpeg,train
eyeq,20483_right,data/raw/eyeq/images/20483_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20483_right.jpeg,train
eyeq,20489_left,data/raw/eyeq/images/20489_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20489_left.jpeg,train
eyeq,20489_right,data/raw/eyeq/images/20489_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20489_right.jpeg,train
eyeq,20499_left,data/raw/eyeq/images/20499_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20499_left.jpeg,train
eyeq,20499_right,data/raw/eyeq/images/20499_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20499_right.jpeg,train
eyeq,20503_left,data/raw/eyeq/images/20503_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20503_left.jpeg,train
eyeq,20503_right,data/raw/eyeq/images/20503_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20503_right.jpeg,train
eyeq,20506_left,data/raw/eyeq/images/20506_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20506_left.jpeg,train
eyeq,20506_right,data/raw/eyeq/images/20506_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20506_right.jpeg,train
eyeq,20513_left,data/raw/eyeq/images/20513_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20513_left.jpeg,train
eyeq,20513_right,data/raw/eyeq/images/20513_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20513_right.jpeg,train
eyeq,20515_right,data/raw/eyeq/images/20515_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20515_right.jpeg,train
eyeq,20517_left,data/raw/eyeq/images/20517_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20517_left.jpeg,train
eyeq,20522_left,data/raw/eyeq/images/20522_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20522_left.jpeg,train
eyeq,20523_left,data/raw/eyeq/images/20523_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20523_left.jpeg,train
eyeq,20523_right,data/raw/eyeq/images/20523_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20523_right.jpeg,train
eyeq,20534_right,data/raw/eyeq/images/20534_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20534_right.jpeg,train
eyeq,20539_left,data/raw/eyeq/images/20539_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20539_left.jpeg,train
eyeq,20539_right,data/raw/eyeq/images/20539_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20539_right.jpeg,train
eyeq,20540_left,data/raw/eyeq/images/20540_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20540_left.jpeg,train
eyeq,20541_left,data/raw/eyeq/images/20541_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20541_left.jpeg,train
eyeq,20541_right,data/raw/eyeq/images/20541_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20541_right.jpeg,train
eyeq,20544_left,data/raw/eyeq/images/20544_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20544_left.jpeg,train
eyeq,20544_right,data/raw/eyeq/images/20544_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20544_right.jpeg,train
eyeq,20546_left,data/raw/eyeq/images/20546_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20546_left.jpeg,train
eyeq,20546_right,data/raw/eyeq/images/20546_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20546_right.jpeg,train
eyeq,20554_left,data/raw/eyeq/images/20554_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20554_left.jpeg,train
eyeq,20554_right,data/raw/eyeq/images/20554_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20554_right.jpeg,train
eyeq,20556_left,data/raw/eyeq/images/20556_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20556_left.jpeg,train
eyeq,20556_right,data/raw/eyeq/images/20556_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20556_right.jpeg,train
eyeq,20568_left,data/raw/eyeq/images/20568_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20568_left.jpeg,train
eyeq,20568_right,data/raw/eyeq/images/20568_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20568_right.jpeg,train
eyeq,20570_left,data/raw/eyeq/images/20570_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20570_left.jpeg,train
eyeq,20574_left,data/raw/eyeq/images/20574_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20574_left.jpeg,train
eyeq,20578_right,data/raw/eyeq/images/20578_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20578_right.jpeg,train
eyeq,2059_left,data/raw/eyeq/images/2059_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/2059_left.jpeg,train
eyeq,20590_left,data/raw/eyeq/images/20590_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20590_left.jpeg,train
eyeq,20590_right,data/raw/eyeq/images/20590_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20590_right.jpeg,train
eyeq,20596_left,data/raw/eyeq/images/20596_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20596_left.jpeg,train
eyeq,20596_right,data/raw/eyeq/images/20596_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20596_right.jpeg,train
eyeq,20605_right,data/raw/eyeq/images/20605_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20605_right.jpeg,train
eyeq,20608_left,data/raw/eyeq/images/20608_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20608_left.jpeg,train
eyeq,20608_right,data/raw/eyeq/images/20608_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20608_right.jpeg,train
eyeq,20612_right,data/raw/eyeq/images/20612_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20612_right.jpeg,train
eyeq,20616_right,data/raw/eyeq/images/20616_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20616_right.jpeg,train
eyeq,2062_right,data/raw/eyeq/images/2062_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/2062_right.jpeg,train
eyeq,20621_right,data/raw/eyeq/images/20621_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20621_right.jpeg,train
eyeq,20626_left,data/raw/eyeq/images/20626_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20626_left.jpeg,train
eyeq,20626_right,data/raw/eyeq/images/20626_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20626_right.jpeg,train
eyeq,20635_left,data/raw/eyeq/images/20635_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20635_left.jpeg,train
eyeq,20635_right,data/raw/eyeq/images/20635_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20635_right.jpeg,train
eyeq,20648_right,data/raw/eyeq/images/20648_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20648_right.jpeg,train
eyeq,2065_left,data/raw/eyeq/images/2065_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/2065_left.jpeg,train
eyeq,20659_left,data/raw/eyeq/images/20659_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20659_left.jpeg,train
eyeq,20659_right,data/raw/eyeq/images/20659_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20659_right.jpeg,train
eyeq,2066_left,data/raw/eyeq/images/2066_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/2066_left.jpeg,train
eyeq,20666_left,data/raw/eyeq/images/20666_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20666_left.jpeg,train
eyeq,20670_left,data/raw/eyeq/images/20670_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20670_left.jpeg,train
eyeq,20670_right,data/raw/eyeq/images/20670_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20670_right.jpeg,train
eyeq,20671_left,data/raw/eyeq/images/20671_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20671_left.jpeg,train
eyeq,20671_right,data/raw/eyeq/images/20671_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20671_right.jpeg,train
eyeq,20674_left,data/raw/eyeq/images/20674_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20674_left.jpeg,train
eyeq,20674_right,data/raw/eyeq/images/20674_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20674_right.jpeg,train
eyeq,20677_left,data/raw/eyeq/images/20677_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20677_left.jpeg,train
eyeq,20683_left,data/raw/eyeq/images/20683_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20683_left.jpeg,train
eyeq,20683_right,data/raw/eyeq/images/20683_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20683_right.jpeg,train
eyeq,20692_left,data/raw/eyeq/images/20692_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20692_left.jpeg,train
eyeq,20692_right,data/raw/eyeq/images/20692_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20692_right.jpeg,train
eyeq,2071_left,data/raw/eyeq/images/2071_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/2071_left.jpeg,train
eyeq,2071_right,data/raw/eyeq/images/2071_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/2071_right.jpeg,train
eyeq,20711_left,data/raw/eyeq/images/20711_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20711_left.jpeg,train
eyeq,20711_right,data/raw/eyeq/images/20711_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20711_right.jpeg,train
eyeq,20730_right,data/raw/eyeq/images/20730_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20730_right.jpeg,train
eyeq,20738_left,data/raw/eyeq/images/20738_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20738_left.jpeg,train
eyeq,20738_right,data/raw/eyeq/images/20738_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20738_right.jpeg,train
eyeq,20739_left,data/raw/eyeq/images/20739_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20739_left.jpeg,train
eyeq,20739_right,data/raw/eyeq/images/20739_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20739_right.jpeg,train
eyeq,20747_right,data/raw/eyeq/images/20747_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20747_right.jpeg,train
eyeq,20751_left,data/raw/eyeq/images/20751_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20751_left.jpeg,train
eyeq,20759_left,data/raw/eyeq/images/20759_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20759_left.jpeg,train
eyeq,20759_right,data/raw/eyeq/images/20759_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20759_right.jpeg,train
eyeq,20760_right,data/raw/eyeq/images/20760_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20760_right.jpeg,train
eyeq,20764_left,data/raw/eyeq/images/20764_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/20764_left.jpeg,train
